0.000000	1.000000
0.000000	1.897000
0.024000	2.929897
-0.003976	3.810930
0.007996	4.963811
-0.001992	5.744964
-0.010002	6.685745
-0.056010	7.806686
-0.088056	9.031807
-0.086088	10.173032
-0.046086	11.314173
-0.080046	12.603314
-0.076080	13.652603
-0.072076	15.117653
-0.058072	16.039118
-0.074058	17.036039
-0.022074	18.153036
-0.012022	19.106153
0.001988	20.139106
-0.045998	21.576139
-0.036046	22.253576
-0.054036	22.730254
0.001946	23.710730
-0.029998	25.075711
-0.010030	26.249076
-0.010010	26.966249
-0.042010	27.954966
-0.038042	29.447955
-0.014038	30.877448
-0.006014	32.658877
-0.018006	33.008659
-0.056018	34.081009
-0.010056	35.258081
-0.052010	36.387258
-0.012052	37.548387
-0.030012	38.177548
-0.028030	38.814178
0.005972	39.818814
0.014006	40.639819
-0.033986	42.524640
-0.044034	43.066525
-0.066044	44.295067
-0.134066	45.996295
-0.098134	47.073996
-0.066098	48.623074
-0.072066	49.064623
-0.100072	50.289065
-0.154100	51.558289
-0.166154	51.819558
-0.140166	53.387820
-0.180140	53.725388
-0.124180	53.885725
-0.110124	55.613886
-0.090110	56.907614
-0.120090	57.040908
-0.144120	57.697041
-0.176144	57.905697
-0.178176	58.685906
-0.218178	59.434686
-0.224218	61.139435
-0.206224	62.677139
-0.220206	63.734677
-0.212220	64.015735
-0.258212	64.836016
-0.248258	66.968836
-0.238248	68.038969
-0.216238	69.748039
-0.298216	71.609748
-0.300298	72.159610
-0.284300	73.064160
-0.294284	74.401064
-0.310294	75.102401
-0.300310	76.355102
-0.354300	76.680355
-0.360354	77.100680
-0.404360	77.581101
-0.376404	78.389581
-0.354376	79.034390
-0.374354	80.039034
-0.392374	83.016039
-0.388392	83.979016
-0.368388	85.803979
-0.368368	87.205804
-0.382368	87.603206
-0.368382	87.783603
-0.382368	88.795784
-0.398382	89.696796
-0.446398	91.005697
-0.454446	90.891006
-0.500454	92.202891
-0.480500	93.260203
-0.432481	93.437260
-0.398432	94.621437
-0.384398	95.638621
-0.398384	97.607639
-0.380398	98.441608
-0.400380	99.914442
-0.400400	101.843914
-0.360400	102.821844
-0.368360	103.934822
