2.399305	0.000049
1.653591	4.747604
2.167697	3.347472
1.204961	0.295590
0.516838	4.268142
1.531954	2.409613
2.767544	5.221105
1.511361	0.335909
2.965888	4.216952
2.618574	2.409070
1.187968	2.623140
0.533813	3.700646
1.516913	5.316619
1.257877	0.577832
1.156680	2.613799
1.018791	5.719710
2.702343	1.649039
1.921471	4.624935
1.032329	3.974982
1.843486	6.226866
0.264969	1.552190
1.039430	4.540605
2.595631	4.093608
0.692873	3.968675
1.698319	1.713486
1.615348	4.816025
2.037770	1.493980
2.300952	2.257327
0.651273	3.056876
2.644287	5.712718
1.561750	5.684098
1.941138	3.243955
1.582843	6.199250
2.529651	1.672234
2.591549	5.954973
1.804637	3.146033
0.595916	1.740955
1.641965	3.328498
2.690181	5.912346
0.999873	4.784731
2.417754	5.201325
1.184338	0.099700
1.308720	5.455353
1.103108	4.625831
0.680681	6.279774
1.968559	1.465205
1.544246	2.205492
0.806592	3.714073
0.818905	2.589178
1.740825	1.692169
1.635006	3.375978
2.269655	1.804607
1.426992	0.965850
2.775945	5.041660
1.573836	3.358045
1.051136	6.002704
0.673770	3.484550
0.817456	3.926041
2.182786	1.003848
2.402597	4.490651
2.038484	0.571709
1.743061	0.018847
1.137749	0.168869
2.117856	5.892978
1.944344	1.136602
1.261785	5.573122
1.199641	0.944582
1.797277	2.424143
2.353126	3.139963
0.807715	3.689399
0.425536	3.707759
2.351384	3.494366
1.754291	6.178283
1.440632	0.891079
1.593769	1.584156
0.397090	2.915587
2.214905	0.791874
1.309288	2.005903
1.263474	0.796155
0.919590	3.905838
1.617950	1.557234
2.206196	2.446131
0.637902	0.178286
2.368792	2.679760
1.751146	5.953230
0.689920	0.824281
2.312578	0.579144
1.843485	0.446505
2.388798	1.590005
1.660301	4.920692
1.666341	2.196123
0.528927	5.082744
2.176698	4.094409
0.613142	4.270001
0.764513	1.571584
1.558884	2.961026
0.882629	3.772382
1.646378	4.749101
1.302097	5.977613
0.864008	2.760391
1.154459	4.328991
0.430326	6.202413
2.005749	5.348681
1.541923	3.376743
1.743598	0.649894
0.717987	3.623614
1.093369	2.764842
1.124880	5.461741
1.144973	5.031070
2.864355	4.660334
1.520801	5.567093
2.625213	2.911140
1.592912	4.482561
1.198132	4.195148
0.585804	1.253838
0.676071	5.440497
2.376921	3.417725
0.206644	2.829614
1.678960	1.354226
1.541473	1.983804
1.691639	5.538649
0.910565	2.937586
2.185801	2.294354
2.336149	6.277630
1.335943	3.961471
3.082288	0.003739
1.098795	4.859110
1.736101	2.005450
1.201323	4.288234
0.832756	1.289697
0.853412	4.454276
2.561706	0.594067
1.308661	4.800380
2.180844	1.343672
1.795024	0.509320
0.462163	5.982591
2.050561	2.449520
2.017428	4.349022
0.967050	4.881188
2.021599	2.654391
2.928434	1.218733
0.259682	1.205264
0.877011	1.533437
1.775945	0.857371
2.273442	3.776255
2.324766	5.204702
2.077917	6.207386
2.492653	1.467746
1.297990	1.378597
0.940308	4.373139
1.040394	4.374619
1.300663	4.206719
1.373077	0.354627
1.941685	1.426330
2.442034	4.397186
1.518526	4.791369
1.393897	3.480325
1.152747	2.071353
2.313965	0.898779
0.766343	3.049385
1.456879	5.109895
1.947638	4.643249
1.513669	0.850317
1.393633	1.952428
1.709545	3.255212
1.833350	1.626356
1.677265	2.469400
1.797060	2.990142
2.574514	1.754848
2.085360	2.323156
1.210583	4.220941
1.095933	3.229155
0.474534	4.528714
0.494247	2.894644
1.650011	2.020420
1.242204	3.249317
1.357913	2.524788
2.345091	6.198374
1.888478	4.210349
1.525165	3.403662
2.896434	5.210256
1.280791	1.722909
0.581398	3.431475
0.347658	1.675179
0.812135	1.550269
1.659409	4.360676
2.843276	5.133995
1.144062	1.010014
1.697861	4.447400
1.043244	3.659457
1.168689	6.229981
1.038254	1.756223
3.011056	1.075548
2.568386	3.114516
0.632415	1.024668
1.054850	4.919680
2.982154	2.742141
1.533831	3.674323
1.482637	0.420029
2.175293	2.448753
1.314269	2.423859
1.138849	4.140951
2.025752	3.384506
1.829865	5.126649
1.960227	4.310900
2.485539	0.058732
0.986322	3.273286
2.666920	1.386605
2.317812	0.443812
1.988821	4.547538
1.615202	0.317945
1.530809	2.872430
2.345322	2.805374
